PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Hoffmann, Irene								Climate change and the characterization, breeding and conservation of animal genetic resources								ANIMAL GENETICS				41				32	46		10.1111/j.1365-2052.2010.02043.x			1	MAY 2010	2010	P>Livestock production both contributes to and is affected by climate change. In addition to the physiological effects of higher temperatures on individual animals, the consequences of climate change are likely to include increased risk that geographically restricted rare breed populations will be badly affected by disturbances. Indirect effects may be felt via ecosystem changes that alter the distribution of animal diseases or affect the supply of feed. Breeding goals may have to be adjusted to account for higher temperatures, lower quality diets and greater disease challenge. Species and breeds that are well adapted to such conditions may become more widely used. Climate change mitigation strategies, in combination with ever increasing demand for food, may also have an impact on breed and species utilization, driving a shift towards monogastrics and breeds that are efficient converters of feed into meat, milk and eggs. This may lead to the neglect of the adaptation potential of local breeds in developing countries. Given the potential for significant future changes in production conditions and in the objectives of livestock production, it is essential that the value provided by animal genetic diversity is secured. This requires better characterization of breeds, production environments and associated knowledge; the compilation of more complete breed inventories; improved mechanisms to monitor and respond to threats to genetic diversity; more effective in situ and ex situ conservation measures; genetic improvement programmes targeting adaptive traits in high-output and performance traits in locally adapted breeds; increased support for developing countries in their management of animal genetic resources; and wider access to genetic resources and associated knowledge.									121	1	0	89	2	123	0	43	0268-9146			WOS:000276775100003	20500754	
J	Pedersen Zari, Maibritt					Pedersen Zari, Maibritt/0000-0003-4664-7558			Biomimetic design for climate change adaptation and mitigation								ARCHITECTURAL SCIENCE REVIEW				53	2			172	183		10.3763/asre.2008.0065				MAY 2010	2010	This article examines biomimicry where organisms or ecosystems are mimicked in human design as a means to either mitigate the causes of climate change that the built environment is responsible for or adapt to the impacts of climate change Different biomimetic approaches to design are discussed and categorized, and a series of examples illustrate the benefits and drawbacks of each approach Biomimicry s potential role in addressing climate change in the built environment over the short, medium and long term is examined Specific principles of ecosystem biomimicry for architecture have been deduced through a comparative cross-disciplinary review and are presented It is posited that the incorporation of a thorough understanding of biology and ecology into architectural design will be significant in the creation of a built environment that contributes to the health of human communities, while increasing positive integration with natural carbon cycles									24	0	0	2	0	24	3	28	0003-8628	1758-9622		WOS:000284560600004		
J	Friel, Sharon					Friel, Sharon/0000-0002-8345-5435			Climate change, food insecurity and chronic diseases: sustainable and healthy policy opportunities for Australia.								New South Wales public health bulletin				21	5-6			129	33		10.1071/NB10019				2010 May-Jun	2010	Food provides a link between the population health and climate stabilisation agendas. This paper argues that a broader view of food security for the 21st century in Australia and internationally is needed--one that judges the food system for its nutritional quality, social value and impact on the environment. If done well, climate change mitigation and adaptation policies provide ways to achieve this. This paper focuses on mitigation strategies, and describes how the reduction of greenhouse gas emissions from the agricultural sector through a reduction in consumption of animal source foods can improve food security and reduce the levels of chronic diseases such as cardiovascular diseases and some cancers.									24	0	0	4	0	24	0	5		1839-4345		MEDLINE:20637169	20637169	
J	Glaser, John A.								Climate geoengineering								CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY				12	2	SI		91	92						APR 2010	2010										1	0	0	0	0	1	0	0	1618-954X	1618-9558		WOS:000275952500003		
J	Zerriffi, Hisham; Wilson, Elizabeth					Zerriffi, Hisham/0000-0003-4890-2575			Leapfrogging over development? Promoting rural renewables for climate change mitigation								ENERGY POLICY				38	4			1689	1700		10.1016/j.enpol.2009.11.026				APR 2010	2010	Renewable energy technologies have the potential to help solve two pressing problems. On one hand, carbon-free energy sources must play a role in climate change mitigation. On the other hand, renewables might help meet needs of rural people without access to modern energy services. However, if renewables are deployed to combat climate change (primarily resulting from emissions in the developed economies) then providing basic energy services in the developing world may be compromised. The tendency to conflate the two drivers by installing renewables in rural areas for carbon mitigation reasons rather than for development reasons could compromise both goals. The danger is supporting sub-optimal policies for mitigating carbon and for rural energy. This is problematic given the limited funds available for energy development and reducing greenhouse gases. This paper analyzes how these goals have been balanced by the Global Environment Facility (GEF). Project documents are used to determine whether incremental costs of installing renewables were covered by GEF funds and whether the costs are comparable with other carbon mitigation options. The results raise concerns about the effectiveness and appropriateness of GEF funding of such projects and highlight the importance of post-Kyoto framework design to reduce emissions and promote development. (C) 2009 Elsevier Ltd. All rights reserved.									17	0	0	0	2	18	0	12	0301-4215			WOS:000278247000011		
J	Gill, M.; Smith, P.; Wilkinson, J. M.				Smith, Pete/G-1041-2010	Smith, Pete/0000-0002-3784-1124			Mitigating climate change: the role of domestic livestock								ANIMAL				4	3			323	333		10.1017/S1751731109004662				MAR 2010	2010	Livestock contribute directly (i.e. as methane and nitrous oxide (N(2)O)) to about 9% of global anthropogenic greenhouse gas (GHG) emissions and around 3% of UK emissions. If all parts of the livestock production lifecycle are included (fossil fuels used to produce mineral fertilizers used in feed production and N(2)O emissions from fertilizer use; methane release from the breakdown of fertilizers and from animal manure; land-use changes for feed production and for grazing; land degradation; fossil fuel use during feed and animal production; fossil fuel use in production and transport of processed and refrigerated animal products), livestock are estimated to account for 18% of global anthropogenic emissions, but less than 8% in the UK. In terms of GHG emissions per unit of livestock product, monogastric livestock are more efficient than ruminants; thus in the UK, while sheep and cattle accounted for 32% of meat production in 2006, they accounted for similar to 48% of GHG emissions associated with meat production. More efficient management of grazing lands and of manure can have a direct impact in decreasing emissions. Improving efficiency of livestock production through better breeding, health interventions or improving fertility can also decrease GHG emissions through decreasing the number of livestock required per unit product. Increasing the energy density of the diet has a dual effect, decreasing both direct emissions and the numbers of livestock per unit product, but, as the demands for food increase in response to increasing human population and a better diet in some developing countries, there is increasing competition for land for food v. energy-dense feed crops. Recalculating efficiencies of energy and protein production on the basis of human-edible food produced per unit of human-edible feed consumed gave higher efficiencies for ruminants than for monogastric animals, The policy community thus have difficult decisions to make in balancing the negative contribution of livestock to the environment against the positive benefit in terms of food security. The animal science community have a responsibility to provide an evidence base which is objective and holistic with respect to these two competing challenges.					International Conference on Livestock and Global Climate ChangeInternational Conference on Livestock and Global Climate Change	MAY, 2008MAY, 2008	British Soc Anim Sci; INRA; European Assoc Anim Prod; ICARDABritish Soc Anim Sci; INRA; European Assoc Anim Prod; ICARDA	Hammamet, TUNISIAHammamet, TUNISIA	150	6	0	109	2	160	8	230	1751-7311			WOS:000275254400002	22443938	
J	Horton, Graeme; Hanna, Liz; Kelly, Brian				Kelly, Brian/G-7755-2013	Kelly, Brian/0000-0003-4460-1134; Hanna, Elizabeth/0000-0001-5910-6676			Drought, drying and climate change: Emerging health issues for ageing Australians in rural areas								AUSTRALASIAN JOURNAL ON AGEING				29	1			2	7		10.1111/j.1741-6612.2010.00424.x				MAR 2010	2010	Older Australians living in rural areas have long faced significant challenges in maintaining health. Their circumstances are shaped by the occupations, lifestyles, environments and remoteness which characterise the diversity of rural communities. Many rural regions face threats to future sustainability and greater proportions of the aged reside in these areas.The emerging changes in Australia's climate over the past decade may be considered indicative of future trends, and herald amplification of these familiar challenges for rural communities. Such climate changes are likely to exacerbate existing health risks and compromise community infrastructure in some instances.This paper discusses climate change-related health risks facing older people in rural areas, with an emphasis on the impact of heat, drought and drying on rural and remote regions. Adaptive health sector responses are identified to promote mitigation of this substantial emerging need as individuals and their communities experience the projected impact of climate change.									47	0	0	4	1	47	2	23	1440-6381	1741-6612		WOS:000276016500002	20398079	
J	Molnar, Joseph J.								Climate Change and Societal Response: Livelihoods, Communities, and the Environment								RURAL SOCIOLOGY				75	1			1	16		10.1111/j.1549-0831.2010.00011.x				MAR 2010	2010	P>Climate change may be considered a natural disaster evolving in slow motion on a global scale. Increasing storm intensities, shifting rainfall patterns, melting glaciers, rising sea levels, and other manifold alterations are being experienced around the world. Climate has never been constant in any location, but human-induced changes associated with greenhouse gases and fossil fuel use are new and rapidly shifting conditions for rural communities and regions across the planet. Rural sociologists have long been carving out the contours of this topic through research on family well-being, rural livelihoods, community, and the environment. Now climate change and subsequent policy responses present a new and fundamental source of social change. The purpose of this article is to assess lines of research and theory that consider and direct our understanding of the impacts of climate change, the ways it might be mitigated, and the coping strategies of rural people and communities that are both victims and perpetrators in the global realignment. As climate-change impacts and policy responses begin to impinge on rural populations, the first line of resistance and participation will be the rural community. The distribution of rewards from climate-change mitigation is broad and diffuse; the distribution of costs, compromised livelihoods, and community disruption often is focused.									27	0	0	3	0	27	1	45	0036-0112	1549-0831		WOS:000275136600001		
J	Veltman, Karin; Singh, Bhawna; Hertwich, Edgar G.				Hertwich, Edgar/Y-9537-2019	Hertwich, Edgar/0000-0002-4934-3421			Human and Environmental Impact Assessment of Postcombustion CO2 Capture Focusing on Emissions from Amine-Based Scrubbing Solvents to Air								ENVIRONMENTAL SCIENCE & TECHNOLOGY				44	4			1496	1502		10.1021/es902116r				FEB 15 2010	2010	Carbon Capture and Storage (CCS) has become a key technology in climate change mitigation programs worldwide. CCS is well-studied in terms of greenhouse gas emission reduction potential and cost of implementation. Impacts on human health and the environment have, however, received considerably less attention. In this work, we present a first assessment of human health and environmental impacts of a postcombustion CO2 capture facility, focusing on emissions from amine-based scrubbing solvents and their degradation products to air. We develop characterization factors for human toxicity for monoethanolamine (MEA) as these were not yet available. On the basis of the limited information available, our assessment indicates that amine-based scrubbing results in a 10-fold increase in toxic impact on freshwater ecosystems and a minor increase in toxic impacts on terrestrial ecosystems. These increases are attributed to emissions of monoethanolamine. For all other impact categories, i.e., human toxicity, marine ecotoxicity, particulate matter formation, photochemical oxidant formation, and terrestrial acidification, the CO2 capture facility performs equally well to a conventional NGCC power plant albeit substantial changes in flue gas composition. The oxidative degradation products of MEA, i.e., formaldehyde, acetaldehyde, and ammonia, do not contribute significantly to total environmental impacts.									131	5	0	35	0	134	0	68	0013-936X			WOS:000274347800054	20095561	
J	Moss, Richard H.; Edmonds, Jae A.; Hibbard, Kathy A.; Manning, Martin R.; Rose, Steven K.; van Vuuren, Detlef P.; Carter, Timothy R.; Emori, Seita; Kainuma, Mikiko; Kram, Tom; Meehl, Gerald A.; Mitchell, John F. B.; Nakicenovic, Nebojsa; Riahi, Keywan; Smith, Steven J.; Stouffer, Ronald J.; Thomson, Allison M.; Weyant, John P.; Wilbanks, Thomas J.				Thomson, Allison M/B-1254-2010; Carter, Timothy R/N-4411-2017; Emori, Seita/D-1950-2012; Riahi, Keywan/B-6426-2011; Smith, Steven/P-7067-2019; van Vuuren, Detlef/A-4764-2009	Thomson, Allison M/0000-0001-5326-1755; Carter, Timothy R/0000-0002-4026-8859; Riahi, Keywan/0000-0001-7193-3498; Smith, Steven/0000-0003-3248-5607; Moss, Richard/0000-0001-5005-0063; van Vuuren, Detlef/0000-0003-0398-2831			The next generation of scenarios for climate change research and assessment								NATURE				463	7282			747	756		10.1038/nature08823				FEB 11 2010	2010	Advances in the science and observation of climate change are providing a clearer understanding of the inherent variability of Earth's climate system and its likely response to human and natural influences. The implications of climate change for the environment and society will depend not only on the response of the Earth system to changes in radiative forcings, but also on how humankind responds through changes in technology, economies, lifestyle and policy. Extensive uncertainties exist in future forcings of and responses to climate change, necessitating the use of scenarios of the future to explore the potential consequences of different response options. To date, such scenarios have not adequately examined crucial possibilities, such as climate change mitigation and adaptation, and have relied on research processes that slowed the exchange of information among physical, biological and social scientists. Here we describe a new process for creating plausible scenarios to investigate some of the most challenging and important questions about climate change confronting the global community.									2867	126	4	1001	16	2971	112	1426	0028-0836	1476-4687		WOS:000274394300028	20148028	
J	Molyneaux, A.; Leyland, G.; Favrat, D.				Favrat, Daniel/C-1601-2012	Favrat, Daniel/0000-0003-4545-0489			Environomic multi-objective optimisation of a district heating network considering centralized and decentralized heat pumps								ENERGY				35	2	SI		751	758		10.1016/j.energy.2009.09.028				FEB 2010	2010	Concern for the environment has been steadily growing in recent years, and it is becoming more common to include environmental impact and pollution costs in the design problem along with construction, investment and operating costs.To economically respond to the global environmental problems ahead, progress must be made both on more sustainable technologies and on the design methodology, which needs to adopt a more holistic approach.Heat pumps and, in particular systems integrating heat pumps and cogeneration units, offer a significant potential for greenhouse gas reduction. This paper illustrates the application of a multi-objective and multi-modal evolutionary algorithm to facilitate the design and planning of a district heating network based on a combination of centralized and decentralized heat pumps combined with on-site cogeneration. Comparisons are made with an earlier study based on a single objective environomic optimisation of the same overall model. (C) 2009 Elsevier Ltd. All rights reserved.					21st International Conference on Efficiency, Cost, Optimization, Simulation and Environmental Impact of Energy Systems21st International Conference on Efficiency, Cost, Optimization, Simulation and Environmental Impact of Energy Systems	JUN 24-27, 2008JUN 24-27, 2008	AGH Univ Sci & Technol; Silesian Univ TechnolAGH Univ Sci & Technol; Silesian Univ Technol	Cracow, POLANDCracow, POLAND	86	0	0	1	1	86	1	17	0360-5442	1873-6785		WOS:000275166900030		
J	Gell, Michael								Carbon-constrained health care enterprise								JOURNAL OF EVALUATION IN CLINICAL PRACTICE				16	1			220	227		10.1111/j.1365-2753.2009.01356.x				FEB 2010	2010	Rationale The health economy is a significant part of a national economy accounting typically for about 8% of GDP spent. As national economies respond to the dual challenges of severe economic turbulence on the global scale and climate change mitigation, the health economy is coming under increasing pressure to respond. Indications for sharp reductions in budgets and reductions in greenhouse gas emissions, such as carbon dioxide, are widespread.Aims In this paper an analysis is undertaken of the diverse forces acting on a typical health care enterprise. The forces, both economic and carbon related, are investigated in terms of their effects through the enterprise and across its boundaries on the supply, demand and waste sides. The overall aim is to show how the enterprise and whole supply chains may flip synchronously into a low-carbon evolutionary pathway.Objectives By illustrating how different elements of the health care enterprise may respond to these developments, diverse opportunities for cost reduction, carbon reduction and product (goods and services) development are identified. These opportunities involve a variety of waste reduction and energy and materials conservation measures as well as new ways of collaborating with other enterprises going through similar transformations. The overall objective is to show that the carbon-constrained health care enterprise and the low-carbon health economy in which it sits may broaden its role in the coming decades to include a degree of responsibility for the health of the environment. This broader role is likely to supplement and entangle with the traditional role of the health economy, currently focused narrowly on human health, and lead to extensive organisational transformation, and infrastructure and product developments.									4	0	0	0	0	4	0	0	1356-1294	1365-2753		WOS:000274486200036	20367839	
B	Cao Wensheng; Lu Xuesheng						liu, JT; Ni, WD		Modularized adsorption purification of natural gas on small scale LNG project								2010 THE SECOND CHINA ENERGY SCIENTIST FORUM, VOL 1-3								406	+						2010	2010	In the field of natural gas liquefaction, the small-scale natural gas liquefier has attracted more and more attention at home and abroad, due to its small volume, mobile transportation and quick start-up and shut-down, as well as being in skid-mounted package. The purified natural gas helps to reduce CO2 emission and protect atmosphere environment. This paper put forward the concept of modularized adsorption purification of natural gas. The breakthrough curve of natural gas was measured in a layered column of molecular sieve 3A and 13X. The combination and scheme of the various adsorption modules were also optimized which adopt competitive adsorption theory. The adsorption order of the pretreatment module is dehydration - desulfurization - decarbonization, and regeneration order is decarbonization desulfurization dehydration. The pretreatment technique of modularized adsorption purification can meet the rigorous liquefaction requirement of natural gas for different producing areas and gas properties.					2nd China Energy Scientist Forum2nd China Energy Scientist Forum	OCT, 2010OCT, 2010		Xuzhou, PEOPLES R CHINAXuzhou, PEOPLES R CHINA	0	0	0	0	0	0	0	0			978-1-935068-37-2	WOS:000289812500079		
J	KyungtaekOh								Climate Change Diplomacy of South Korea			한국의 기후변화 외교					21st centry Political Science Review	21세기정치학회보			20	1			197	214						2010	2010	Climate change diplomacy of South Korea has become more active since the beginning of the Lee Myung-bak government. One of the major steps in this direction was announced as South Korea would cut greenhouse gas emissions by 30 percent from business-as-usual(BAU) emissions by 2020 although it is one of the non-AnnexI Parties to the United Nations Framework Convention on Climate Change. South Korea also, suggesting establishment of NAMA Registry in Korea, advocated a voluntary registration of reduction goals, domestic mandatory implementation, and allowance of international measure, report, and verification. These kinds of active move was favorably viewed internationally and Korea maintained the status of non-AnnexI country which could reduce emissions in nonbinding ways.Climate change policy of Korea has changed from the three considerations. First, there has been strengthening international pressure on Korea to reduce emissions because Korea already had become a member of OECD. Second, economic consideration was a major factor in establishing Korea's new policy. Green Growth policy was considered as providing a solution for energy security and greenhouse gas reduction and opportunities for new economic growth at the same time. Third, President Lee's personal ambition for the environmental leader also played important role in policy change. However, the final evaluation of climate change diplomacy of South Korea mainly depends upon the establishment of domestic institutions which could carry out effective implementation. The government should also maintain a consistent policy and the National Assembly should be the center of environmental law making. Because Korean people support stronger climate policy, a policy environment for a more active climate diplomacy is even more favorable than before.				이명박정부에 들어와서 한국의 기후변화 외교는 이전의 방어적 입장에서 변화를 보이면서 보다 적극적으로 전개되기 시작했다. 그와 같은 현상으로 나타난 것이 BAU 대비 30%를 감축한다는 온실가스 감축목표의 발표이며, 한국을 비롯한 Non-Annex I 국가의 감축을 이끌어내기 위한 국제적 등록, 구속적 국내 이행, 국제적 검증 방식의 제안이다. 이와 같은 기후변화 외교는 국제사회에서 비교적 호의적으로 받아 들여졌고, 한국은 비의무감축국의 지위를 유지하면서, 동시에 자율적 감축이 가능하게 되는 외교의 성과를 거뒀다고 볼 수 있다.한국의 기후변화 외교가 보다 적극적 입장을 띠게 된 요인을 세 가지 들 수 있다. 첫째, 한국의 온실가스 의무감축을 요구하는 국제적 압력이 강화되었다. 한국의 국제경제적 위상이나 온실가스 배출량과 그 증가율을 볼 때, 한국이 2012년에 출범할 Post-Kyoto체제에서 어떠한 형태로든 감축을 회피하기는 어려운 상황이 되었다. 변화된 기후변화 외교의 두 번째 요인으로 들 수 있는 것은 적극적인 경제적 고려이다. 에너지안보의 확보와 신성장동력 발굴이라는 핵심적으로 중요한 경제적 과제들을 동시에 해결할 수 있는 돌파구로서 온실가스 감축을 주요 내용으로 하는 녹색성장 전략을 채택한 것이다. 그 결과로서 보다 적극적 기후변화 외교가 가능하게 되었다. 셋째, 녹색성장에 관한 지도자의 강한 의지도 기후변화 외교가 보다 적극적으로 변화한 요인으로 들 수 있다. 대통령이 되기 이전부터 가지고 있던 환경과 경제성장에 대한 이명박대통령의 관심이 녹색성장이란 개념을 통해 정치적으로 더욱 매력적인 상품이 되었다.그런데 이상에서 논의한 한국의 기후변화 외교가 진정한 성공을 거두기 위해서는 감축 약속을 효과적으로 이행할 수 있는 국내적 법과 제도의 구축이 뒤따라야 한다. 또한 정부는 신재생에너지 개발 지원 등에 있어서 지속적 정책을 유지해야 하며, 입법의 중심은 국회가 되는 것이 바람직하다. 마지막으로 국민의 의식은 정부의 더욱 적극적 기후변화 정책을 지지하는 것으로 나타남으로써, 정부가 자신 있게 기후변화 정책을 추진하는데 유리한 정책 환경이 조성되어 있다고 볼 수 있다.					0	0	0	0	0	0	0	0	1229-5167			KJD:ART001446867		
B	Fang, Xiujuan						Chen, WJ; Liao, XP; Zhu, YL		The Research on Changing Development Paths: from a High-carbon to Low-carbon Economy in China								ADVANCES IN ASIA-PACIFIC LOW CARBON ECONOMY								444	449						2010	2010	The contradiction between the environment and the development of economy is going more and more outstanding in the 21 century. Climate change mitigation also poses significant challenges for China and its energy development, historically highly energy-intensive. Examining this challenge, this paper considers how to choose effective path to achieve the transformation of the economy growth pattern from the energy-intensive and high-carbon to low-carbon and no-carbon under the current limits of economy, population, resource, environment, and technical conditions, etc. In the short term, energy efficiency provides large potential for mitigation. Changing energy structure, dependent to 70% on coal, is at least a medium-term challenge. The most transformative change is to an alteration industry structure, likely to take long to achieve. In the future, the carbon dioxide emissions will have to stop growing, stabilize and decline 40%-50% before mid-century in China. The challenge of climate change is a long-term challenge, requiring immediate action. This article is focus on seeking to shift development paths.					International Conference of Asia-Pacific Low Carbon Economy/9th Northeast Asia Academic NetworkInternational Conference of Asia-Pacific Low Carbon Economy/9th Northeast Asia Academic Network	NOV 26-27, 2010NOV 26-27, 2010		Changsha, PEOPLES R CHINAChangsha, PEOPLES R CHINA	0	0	0	0	0	0	0	0			978-1-926642-09-3	WOS:000290689700094		
J	Oreszczyn, Tadj; Lowe, Robert					Oreszczyn, Tadeusz/0000-0002-9667-7336			Challenges for energy and buildings research: objectives, methods and funding mechanisms								BUILDING RESEARCH AND INFORMATION				38	1	SI		107	122		10.1080/09613210903265432				2010	2010	This commentary reflects on a series of strategic questions facing the energy and buildings research community and research funding bodies in the UK. These include the problems of research capacity and funding, the need to find a new balance between competition and cooperation between research groups, and a need for a renewed focus on the empirical performance of buildings. The authors argue that conventional distinctions between research, development and the deployment of technologies are inappropriate for the built environment. A wider range of approaches to research is needed to enable researchers to engage more effectively with stakeholders throughout the research, development, and deployment process, to reduce the distinction between research and knowledge transfer, and to reduce the length of learning cycles. Without such developments, there is a risk that the energy and buildings research community will be reduced to commenting on accelerating developments in the real world and, at the same time, an increased risk that the massive investments currently being envisaged in the refurbishment and decarbonization of the built environment will underperform.									53	0	0	0	0	53	0	5	0961-3218			WOS:000276099100009		
J	Williamson, Terry; Soebarto, Veronica; Radford, Antony				Soebarto, Veronica I/L-9401-2016	Soebarto, Veronica/0000-0003-1397-8414			Comfort and energy use in five Australian award-winning houses: regulated, measured and perceived								BUILDING RESEARCH AND INFORMATION				38	5			509	529	PII 926012616	10.1080/09613218.2010.494890				2010	2010	Building regulations in Australia and elsewhere are increasingly directed at reducing greenhouse gas emissions and achieving an efficient use of energy and water. These regulations significantly impact on aspirations with regard to the building design. Five case study houses recognized in awards from the Australian Institute of Architects are investigated for whether they met the aim and criteria of the relevant regulations for energy efficiency and greenhouse gas reductions. Qualitative and quantitative issues surrounding their environmental performance are examined, including occupants' comfort and energy consumption. The findings suggest that the assessment processes underpinning the regulations do not correlate well with measured environmental performance, the perceptions of occupiers, and how these houses are actually designed and operated. The regulatory concept of 'meeting generic needs' fails to account for the diversity of socio-cultural understandings, the inhabitants' expectations and their behaviours. In particular, standards and regulations failed to predict adaptive comfort as well as the low-energy consumption in the five case study houses. A governance challenge is to evaluate the interaction of individual preferences, technical concerns, bio-climatic matters, and the socio-cultural context. The goals and behaviours of inhabitants must be recognized and rewarded because they benefit both the environment and the community.									10	0	0	0	0	10	1	14	0961-3218			WOS:000281364800007		
J	Barker, Terry; Scrieciu, S. Serban					Scrieciu, Serban/0000-0003-1709-9708; Barker, Terry/0000-0002-0763-6744			Modeling Low Climate Stabilization with E3MG: Towards a 'New Economics' Approach to Simulating Energy-Environment-Economy System Dynamics								ENERGY JOURNAL				31		1		137	164						JAN 2010	2010	The literature on climate stabilization modeling largely refers to either energy-system or inter-temporal computable general equilibrium/optimal growth models. We contribute with a different perspective by deploying a large-scale macro-econometric hybrid simulation model of the global energy-environment-economy (E3MG) adopting a "New Economics" approach. We use E3MG to assess the implications of a low-stabilization target of 400ppm CO2 equivalent by 2100, assuming both fiscal instruments and regulation. We assert that if governments adopt more stringent climate targets for rapid and early decarbonization, such actions are likely to induce more investment and increased technological change in favor of low-carbon alternatives. Contrary to the conventional view on the economics of climate change, a transition towards a low-carbon society as modeled with E3MG leads to macroeconomic benefits, especially in conditions of unemployment, with GDP slightly above a reference scenario, depending on use of tax or auction revenues. In addition, more stringent action can lead to higher benefits.									28	0	0	2	0	28	0	25	0195-6574			WOS:000284336100006		
J	Nemet, G. F.; Holloway, T.; Meier, P.				Nemet, Gregory/B-3422-2008	Nemet, Gregory/0000-0001-7859-4580			Implications of incorporating air-quality co-benefits into climate change policymaking								ENVIRONMENTAL RESEARCH LETTERS				5	1					014007	10.1088/1748-9326/5/1/014007				JAN-MAR 2010	2010	We present an analysis of the barriers and opportunities for incorporating air quality co-benefits into climate policy assessments. It is well known that many strategies for reducing greenhouse gas emissions also decrease emissions of health-damaging air pollutants and precursor species, including particulate matter, nitrogen oxides, and sulfur dioxide. In a survey of previous studies we found a range of estimates for the air quality co-benefits of climate change mitigation of $2-196/tCO(2) with a mean of $49/tCO(2), and the highest co-benefits found in developing countries. These values, although of a similar order of magnitude to abatement cost estimates, are only rarely included in integrated assessments of climate policy. Full inclusion of these co-benefits would have pervasive implications for climate policy in areas including: optimal policy stringency, overall costs, distributional effects, robustness to discount rates, incentives for international cooperation, and the value of adaptation, forests, and climate engineering relative to mitigation. Under-valuation results in part from uncertainty in climatic damages, valuation inconsistency, and institutional barriers. Because policy debates are framed in terms of cost minimization, policy makers are unlikely to fully value air quality co-benefits unless they can be compared on an equivalent basis with the benefits of avoided climatic damages. While air quality co-benefits have been prominently portrayed as a hedge against uncertainty in the benefits of climate change abatement, this assessment finds that full inclusion of co-benefits depends on-rather than substitutes for-better valuation of climate damages.									184	1	0	40	1	186	4	89	1748-9326			WOS:000276097900008		
J	Huan-Niemi, Ellen; Niemi, Janne; Niemi, Jyrki								Global Food Production under Alternative Scenarios								INTERNATIONAL FOOD AND AGRIBUSINESS MANAGEMENT REVIEW				13	4			117	135						2010	2010	The aim of this study is to compare the conceivable baseline or "business as usual" scenario to four extreme alternative scenarios over the next two decades. The alternative extreme scenarios present the question of "what if" an extreme policy is implemented, what would be the forecasted impact on global food production and how the impact would differ from the plausible scenario. The baseline scenario includes the WTO draft proposal for the Doha Round, the Kyoto Protocol targets to reduce greenhouse gases emissions, and the scheduled reforms on the EU Common Agricultural Policy. The alternative scenarios are prolonged world economic recession, climate change mitigation policies with higher targets, complete removal of only EU agricultural subsidies, and total trade liberalisation for agriculture worldwide. The goal is to foresee the future under plausible and extreme circumstances or policy implementations in a rapidly changing environment for decision makers, interest groups, agribusiness firms and managers in order to support the process of policy and strategy planning.									1	0	0	0	0	1	0	14	1559-2448			WOS:000298319200006		
J	Gillon, Sean								Fields of dreams: negotiating an ethanol agenda in the Midwest United States								JOURNAL OF PEASANT STUDIES				37	4			723	748	PII 927238847	10.1080/03066150.2010.512456				2010	2010	Corn ethanol production is central in the United States' agrofuels initiatives. In this paper I discuss corn ethanol production in Iowa, USA and examine several dynamics: farmers' positions in agrofuel supply chains; struggles around the construction and operation of agrofuel refineries; the politics of ethanol production and regulation; and the ecological consequences of increased corn production. I argue that current US agrofuels production and politics reinforce longstanding and unequal political economic relationships in industrial agriculture. I also argue that the politics of US agrofuels, focused on carbon accounting for greenhouse gas reduction and energy security, privilege urban and other actors' social and ecological interests over those of rural places of production.									34	0	0	2	0	34	0	24	0306-6150			WOS:000282133800007	20873029	
J	Hunsberger, Carol					Hunsberger, Carol/0000-0002-2761-1333			The politics of Jatropha-based biofuels in Kenya: convergence and divergence among NGOs, donors, government officials and farmers								JOURNAL OF PEASANT STUDIES				37	4			939	962	PII 927238703	10.1080/03066150.2010.512465				2010	2010	This study explores the spread of Jatropha in Kenya and some implications of its trajectory. Proponents of biodiesel in Kenya have adopted a near-singular focus on Jatropha but attach it to a wide variety of goals, including climate change mitigation, poverty reduction, and clean development. The priorities of actors who promote the crop often differ from those of smallholder farmers who grow it. The persistence of multiple discourses of development linked to Jatropha creates tensions between competing perspectives, manifested through allegations of exclusion and shady business, but it also allows actors to deploy strategic flexibility by invoking Jatropha to pursue different ends. A case study of an internationally funded project in Mpeketoni, Coast Province highlights disconnects between the initial objectives of donors, coordinators, and farmers and explores the project's potential to produce outcomes that are satisfactory to all three. The paper contributes to wider debates about biofuels and discourses of development: Jatropha shares many features with past agricultural development interventions, but as a biofuel it exhibits additional layers of contested meaning because of the politics of energy and the environment that are involved.									41	0	0	7	0	41	0	0	0306-6150			WOS:000282133800016		
